pageid	qid
72425	Q4961
897650	Q4962
931628	Q4963
336078	Q4964
103548	Q4965
56113	Q4966
77222	Q4967
724227	Q4968
883525	Q4969
78512	Q4970
871965	Q4971
943023	Q4972
943308	Q4973
80029	Q4974
143249	Q4975
80030	Q4976
866342	Q4977
102928	Q4978
68331	Q4979
143248	Q4980
899897	Q4981
83491	Q4982
1255823	Q4983
102932	Q4984
841149	Q4985
943025	Q4986
841217	Q4987
541395	Q4988
139870	Q4989
899917	Q4990
32804	Q4991
1133578	Q4992
103957	Q4993
165378	Q4994
905964	Q4995
1251959	Q4996
335517	Q4997
1183924	Q4998
71774	Q4999
667767	Q5000
144010	Q5001
1086302	Q5002
17709	Q5003
16418	Q5004
1127717	Q5005
974259	Q5006
230877	Q5007
955063	Q5008
1096582	Q5009
1076419	Q5010
1112264	Q5011
1077968	Q5012
1051374	Q5013
1051488	Q5014
297717	Q5015
230087	Q5016
1051871	Q5017
604336	Q5018
604100	Q5019
686820	Q5020
617326	Q5021
617327	Q5022
79043	Q5023
41412	Q5024
686819	Q5025
1051487	Q5026
43386	Q5027
302279	Q5028
302393	Q5029
302101	Q5030
302149	Q5031
302182	Q5032
302121	Q5033
302130	Q5034
302414	Q5035
302249	Q5036
302411	Q5037
302269	Q5038
746986	Q5039
906390	Q5040
699118	Q5041
646872	Q5042
752757	Q5043
646879	Q5044
1033075	Q5045
752144	Q5046
1051373	Q5047
622774	Q5048
342236	Q5049
339652	Q5050
64543	Q5051
64544	Q5052
64619	Q5053
65513	Q5054
86399	Q5055
43513	Q5056
75167	Q5057
64545	Q5058
35403	Q5059
1036357	Q5060
64616	Q5061
64553	Q5062
68726	Q5063
154283	Q5064
725041	Q5065
237447	Q5066
668678	Q5067
934593	Q5068
52990	Q5069
720434	Q5070
291799	Q5071
65521	Q5072
291798	Q5073
722670	Q5074
727475	Q5075
1248868	Q5076
89496	Q5077
675314	Q5078
1046407	Q5079
1046582	Q5080
1025802	Q5081
43734	Q5082
1025796	Q5083
1014741	Q5084
12709	Q5085
1078264	Q5086
737732	Q5087
737731	Q5088
737735	Q5089
737730	Q5090
615777	Q5091
89187	Q5092
89167	Q5093
89245	Q5094
89202	Q5095
89201	Q5096
645574	Q5097
645575	Q5098
855320	Q5099
728738	Q5100
733938	Q5101
1078570	Q5102
945186	Q5103
944088	Q5104
646507	Q5105
950013	Q5106
948102	Q5107
944101	Q5108
1267249	Q5109
1009951	Q5110
1261649	Q5111
682167	Q5112
301888	Q5113
1088317	Q5114
652062	Q5115
653066	Q5116
652841	Q5117
732665	Q5118
652061	Q5119
652840	Q5120
653018	Q5121
732663	Q5122
653062	Q5123
596999	Q5124
597005	Q5125
597000	Q5126
586857	Q5127
586858	Q5128
651807	Q5129
1258396	Q5130
1258395	Q5131
598277	Q5132
598282	Q5133
598287	Q5134
598286	Q5135
589337	Q5136
598166	Q5137
598168	Q5138
598162	Q5139
598164	Q5140
368843	Q5141
301394	Q5142
301390	Q5143
140422	Q5144
1000990	Q5145
593946	Q5146
301389	Q5147
301388	Q5148
301392	Q5149
301393	Q5150
301391	Q5151
580219	Q5152
301572	Q5153
744815	Q5154
301578	Q5155
642067	Q5156
866480	Q5157
897534	Q5158
731996	Q5159
1047947	Q5160
1047935	Q5161
374340	Q5162
652037	Q5163
374283	Q5164
580218	Q5165
301566	Q5166
587124	Q5167
675567	Q5168
541898	Q5169
301581	Q5170
642173	Q5171
866490	Q5172
145593	Q5173
103630	Q5174
1047973	Q5175
949268	Q5176
374335	Q5177
651954	Q5178
580220	Q5179
301571	Q5180
1182279	Q5181
587122	Q5182
675565	Q5183
541899	Q5184
301576	Q5185
642133	Q5186
595471	Q5187
52582	Q5188
98478	Q5189
376267	Q5190
103674	Q5191
1048151	Q5192
1048162	Q5193
576656	Q5194
301310	Q5195
541676	Q5196
587476	Q5197
675564	Q5198
541896	Q5199
301577	Q5200
656048	Q5201
98559	Q5202
293186	Q5203
999286	Q5204
744817	Q5205
301585	Q5206
98698	Q5207
164233	Q5208
999287	Q5209
744819	Q5210
587475	Q5211
301573	Q5212
585516	Q5213
58397	Q5214
744818	Q5215
301574	Q5216
642154	Q5217
224948	Q5218
651814	Q5219
982564	Q5220
58621	Q5221
744816	Q5222
999288	Q5223
301579	Q5224
301580	Q5225
653279	Q5226
1014632	Q5227
42488	Q5228
230821	Q5229
120727	Q5230
297822	Q5231
51214	Q5232
898749	Q5233
111964	Q5234
1003462	Q5235
384790	Q5236
846994	Q5237
102913	Q5238
590152	Q5239
1061791	Q5240
1061790	Q5241
1061785	Q5242
1252241	Q5243
1032773	Q5244
1061792	Q5245
1061793	Q5246
1185772	Q5247
1185775	Q5248
1239550	Q5249
596443	Q5250
595473	Q5251
53661	Q5252
969237	Q5253
859259	Q5254
866606	Q5255
711842	Q5256
999282	Q5257
376268	Q5258
729634	Q5259
653123	Q5260
103631	Q5261
224723	Q5262
1171263	Q5263
658362	Q5264
657686	Q5265
732754	Q5266
479966	Q5267
1242926	Q5268
1266596	Q5269
970366	Q5270
376538	Q5271
653215	Q5272
576233	Q5273
642062	Q5274
666553	Q5275
154795	Q5276
652839	Q5277
1054581	Q5278
598167	Q5279
548275	Q5280
376337	Q5281
564465	Q5282
596684	Q5283
641903	Q5284
34793	Q5285
833940	Q5286
154796	Q5287
616424	Q5288
571555	Q5289
1191827	Q5290
733108	Q5291
1181715	Q5292
933493	Q5293
596320	Q5294
933507	Q5295
1185125	Q5296
933496	Q5297
933499	Q5298
933498	Q5299
933500	Q5300
933497	Q5301
841480	Q5302
1035982	Q5303
977462	Q5304
596317	Q5305
374362	Q5306
669601	Q5307
597072	Q5308
637121	Q5309
597182	Q5310
374358	Q5311
374363	Q5312
587066	Q5313
366898	Q5314
376102	Q5315
376266	Q5316
423765	Q5317
129904	Q5318
589101	Q5319
933508	Q5320
933505	Q5321
1271332	Q5322
933506	Q5323
933504	Q5324
732756	Q5325
1115075	Q5326
732757	Q5327
596327	Q5328
900440	Q5329
933502	Q5330
977463	Q5331
596318	Q5332
1239254	Q5333
933503	Q5334
841479	Q5335
891044	Q5336
596319	Q5337
1219838	Q5338
1260411	Q5339
1243310	Q5340
1243175	Q5341
1243174	Q5342
589102	Q5343
589100	Q5344
1023077	Q5345
589110	Q5346
841476	Q5347
840827	Q5348
933495	Q5349
840743	Q5350
933494	Q5351
1275427	Q5352
933501	Q5353
596316	Q5354
1241842	Q5355
300384	Q5356
1258397	Q5357
541675	Q5358
1258089	Q5359
596328	Q5360
1012635	Q5361
1012488	Q5362
647088	Q5363
301582	Q5364
647300	Q5365
127683	Q5366
337877	Q5367
647230	Q5368
582476	Q5369
337878	Q5370
1134198	Q5371
127287	Q5372
337879	Q5373
647331	Q5374
644227	Q5375
646627	Q5376
644229	Q5377
644421	Q5378
598246	Q5379
632529	Q5380
479524	Q5381
632533	Q5382
118922	Q5383
336366	Q5384
1025293	Q5385
1025292	Q5386
1038530	Q5387
647240	Q5388
1095639	Q5389
579954	Q5390
1258092	Q5391
646858	Q5392
598177	Q5393
598175	Q5394
598227	Q5395
598206	Q5396
598219	Q5397
598187	Q5398
598234	Q5399
597052	Q5400
597068	Q5401
597051	Q5402
597050	Q5403
597057	Q5404
597061	Q5405
597451	Q5406
597053	Q5407
596844	Q5408
597070	Q5409
597454	Q5410
597054	Q5411
597117	Q5412
597055	Q5413
597056	Q5414
597063	Q5415
597059	Q5416
597065	Q5417
597067	Q5418
895171	Q5419
66175	Q5420
598251	Q5421
598250	Q5422
598256	Q5423
598259	Q5424
598263	Q5425
598269	Q5426
598302	Q5427
598304	Q5428
598310	Q5429
598319	Q5430
598323	Q5431
598327	Q5432
598329	Q5433
598333	Q5434
666445	Q5435
656028	Q5436
1098451	Q5437
970769	Q5438
669330	Q5439
669318	Q5440
669327	Q5441
1133211	Q5442
541972	Q5443
541934	Q5444
301178	Q5445
541936	Q5446
541938	Q5447
541974	Q5448
541976	Q5449
541999	Q5450
541940	Q5451
541980	Q5452
541978	Q5453
541991	Q5454
541982	Q5455
696847	Q5456
541997	Q5457
541984	Q5458
541986	Q5459
301179	Q5460
541944	Q5461
542001	Q5462
541993	Q5463
541942	Q5464
542003	Q5465
541946	Q5466
1258511	Q5467
541995	Q5468
376968	Q5469
12901	Q5470
12951	Q5471
492693	Q5472
12958	Q5473
12964	Q5474
720836	Q5475
721009	Q5476
12967	Q5477
12972	Q5478
12976	Q5479
139805	Q5480
1249444	Q5481
622762	Q5482
160530	Q5483
622766	Q5484
335901	Q5485
336189	Q5486
336339	Q5487
336172	Q5488
1228378	Q5489
336190	Q5490
336138	Q5491
336082	Q5492
653116	Q5493
336171	Q5494
35508	Q5495
583653	Q5496
336187	Q5497
336174	Q5498
336179	Q5499
551565	Q5500
336186	Q5501
335903	Q5502
336173	Q5503
376711	Q5504
49964	Q5505
336175	Q5506
336140	Q5507
336177	Q5508
336178	Q5509
336137	Q5510
337269	Q5511
335963	Q5512
336180	Q5513
335967	Q5514
336188	Q5515
336181	Q5516
61566	Q5517
336139	Q5518
336182	Q5519
226400	Q5520
336502	Q5521
227223	Q5522
336508	Q5523
226047	Q5524
336506	Q5525
336505	Q5526
366770	Q5527
1229942	Q5528
226049	Q5529
226048	Q5530
226045	Q5531
366769	Q5532
227225	Q5533
155149	Q5534
336503	Q5535
336498	Q5536
336497	Q5537
336501	Q5538
336507	Q5539
366771	Q5540
366767	Q5541
366766	Q5542
366768	Q5543
336559	Q5544
1185997	Q5545
366592	Q5546
366593	Q5547
366595	Q5548
366596	Q5549
366597	Q5550
366598	Q5551
366599	Q5552
366601	Q5553
366612	Q5554
366614	Q5555
366615	Q5556
428875	Q5557
366617	Q5558
428880	Q5559
428877	Q5560
428879	Q5561
366591	Q5562
366620	Q5563
366622	Q5564
366585	Q5565
366626	Q5566
366590	Q5567
366627	Q5568
366628	Q5569
366629	Q5570
366630	Q5571
366589	Q5572
366588	Q5573
335894	Q5574
366587	Q5575
579130	Q5576
666658	Q5577
571570	Q5578
657659	Q5579
657663	Q5580
669334	Q5581
586352	Q5582
655874	Q5583
336561	Q5584
301889	Q5585
336369	Q5586
301894	Q5587
366634	Q5588
436322	Q5589
459654	Q5590
366635	Q5591
366633	Q5592
366636	Q5593
989330	Q5594
366637	Q5595
366638	Q5596
366639	Q5597
598339	Q5598
366646	Q5599
366645	Q5600
301891	Q5601
345164	Q5602
366640	Q5603
202589	Q5604
366632	Q5605
366641	Q5606
336474	Q5607
574116	Q5608
586750	Q5609
301893	Q5610
586788	Q5611
1050250	Q5612
1050789	Q5613
957472	Q5614
899235	Q5615
897590	Q5616
1230432	Q5617
734967	Q5618
933046	Q5619
1178485	Q5620
1016295	Q5621
589103	Q5622
515393	Q5623
515395	Q5624
302156	Q5625
147947	Q5626
1003480	Q5627
95289	Q5628
1194568	Q5629
576692	Q5630
1033238	Q5631
1205284	Q5632
541925	Q5633
301185	Q5634
541587	Q5635
541908	Q5636
301182	Q5637
576503	Q5638
60199	Q5639
13173	Q5640
336081	Q5641
647411	Q5642
141536	Q5643
336077	Q5644
52340	Q5645
104306	Q5646
42034	Q5647
646832	Q5648
585789	Q5649
1012636	Q5650
231160	Q5651
656011	Q5652
224204	Q5653
141534	Q5654
142258	Q5655
152289	Q5656
142367	Q5657
42007	Q5658
328247	Q5659
89037	Q5660
141535	Q5661
67982	Q5662
69375	Q5663
142377	Q5664
42037	Q5665
336491	Q5666
142453	Q5667
336089	Q5668
66807	Q5669
42036	Q5670
142452	Q5671
579955	Q5672
579963	Q5673
579966	Q5674
579958	Q5675
126370	Q5676
1258399	Q5677
598179	Q5678
598171	Q5679
651978	Q5680
598230	Q5681
651977	Q5682
598192	Q5683
653264	Q5684
618887	Q5685
618886	Q5686
598213	Q5687
653069	Q5688
652081	Q5689
598217	Q5690
598185	Q5691
598235	Q5692
653263	Q5693
598221	Q5694
598210	Q5695
651979	Q5696
598182	Q5697
653071	Q5698
596976	Q5699
597332	Q5700
596848	Q5701
596845	Q5702
596852	Q5703
596896	Q5704
596851	Q5705
632003	Q5706
596884	Q5707
596842	Q5708
596849	Q5709
596850	Q5710
597529	Q5711
596854	Q5712
596898	Q5713
596853	Q5714
598115	Q5715
596878	Q5716
632001	Q5717
649041	Q5718
839176	Q5719
839482	Q5720
839483	Q5721
839481	Q5722
649040	Q5723
631999	Q5724
649045	Q5725
646128	Q5726
598264	Q5727
648986	Q5728
648984	Q5729
648982	Q5730
598301	Q5731
632392	Q5732
598309	Q5733
598316	Q5734
646127	Q5735
634267	Q5736
653275	Q5737
646159	Q5738
646404	Q5739
1003485	Q5740
646409	Q5741
640104	Q5742
1087118	Q5743
1089836	Q5744
47315	Q5745
238755	Q5746
238740	Q5747
238727	Q5748
238754	Q5749
238750	Q5750
664269	Q5751
1016611	Q5752
1016609	Q5753
1016583	Q5754
1016574	Q5755
1016581	Q5756
1016571	Q5757
1016569	Q5758
1016552	Q5759
1016548	Q5760
1016550	Q5761
1013371	Q5762
1194556	Q5763
1013374	Q5764
1013372	Q5765
389161	Q5766
100841	Q5767
145520	Q5768
1016545	Q5769
737103	Q5770
1171430	Q5771
1016104	Q5772
1017383	Q5773
1017382	Q5774
1017378	Q5775
1016065	Q5776
1016564	Q5777
1017381	Q5778
398690	Q5779
599018	Q5780
1017455	Q5781
1015914	Q5782
1017380	Q5783
1016543	Q5784
1017444	Q5785
1017454	Q5786
1202721	Q5787
1016566	Q5788
1017452	Q5789
1202701	Q5790
1015919	Q5791
1016544	Q5792
1107435	Q5793
756272	Q5794
728528	Q5795
238529	Q5796
79372	Q5797
849086	Q5798
237790	Q5799
164601	Q5800
394524	Q5801
719615	Q5802
165467	Q5803
157263	Q5804
794714	Q5805
381131	Q5806
242651	Q5807
1077613	Q5808
1016649	Q5809
165182	Q5810
599016	Q5811
164606	Q5812
599074	Q5813
969602	Q5814
165177	Q5815
239818	Q5816
969641	Q5817
653744	Q5818
653710	Q5819
381797	Q5820
381796	Q5821
381795	Q5822
165531	Q5823
147443	Q5824
1013892	Q5825
1013893	Q5826
1109922	Q5827
1109923	Q5828
906990	Q5829
1050494	Q5830
149618	Q5831
887498	Q5832
1017558	Q5833
64548	Q5834
64561	Q5835
64610	Q5836
64550	Q5837
368384	Q5838
632327	Q5839
92946	Q5840
376742	Q5841
987216	Q5842
105196	Q5843
1096696	Q5844
968317	Q5845
587242	Q5846
972661	Q5847
142228	Q5848
686756	Q5849
142122	Q5850
290435	Q5851
290678	Q5852
972662	Q5853
105168	Q5854
105172	Q5855
1098423	Q5856
1032833	Q5857
1032834	Q5858
375733	Q5859
368888	Q5860
622609	Q5861
368841	Q5862
368840	Q5863
105887	Q5864
552304	Q5865
954273	Q5866
689626	Q5867
383872	Q5868
755737	Q5869
755739	Q5870
718878	Q5871
1193678	Q5872
1266356	Q5873
1266495	Q5874
1266637	Q5875
1266263	Q5876
75829	Q5877
122873	Q5878
746704	Q5879
1081200	Q5880
744580	Q5881
163490	Q5882
517732	Q5883
163493	Q5884
744588	Q5885
13223	Q5886
658930	Q5887
83460	Q5888
998131	Q5889
22911	Q5890
334661	Q5891
334677	Q5892
1167435	Q5893
334663	Q5894
13058	Q5895
1087223	Q5896
12801	Q5897
147299	Q5898
334683	Q5899
730631	Q5900
730630	Q5901
997436	Q5902
421545	Q5903
421543	Q5904
421544	Q5905
126041	Q5906
113353	Q5907
421546	Q5908
572565	Q5909
1113828	Q5910
1124481	Q5911
1264673	Q5912
573383	Q5913
573382	Q5914
1083686	Q5915
1082724	Q5916
900629	Q5917
165870	Q5918
56412	Q5919
841148	Q5920
841152	Q5921
53805	Q5922
15761	Q5923
382757	Q5924
162990	Q5925
949734	Q5926
55192	Q5927
224580	Q5928
481475	Q5929
724815	Q5930
134195	Q5931
724212	Q5932
724593	Q5933
724927	Q5934
687349	Q5935
368381	Q5936
92874	Q5937
686824	Q5938
686841	Q5939
686823	Q5940
906304	Q5941
686817	Q5942
686816	Q5943
686834	Q5944
731763	Q5945
687581	Q5946
690925	Q5947
746985	Q5948
1032922	Q5949
699117	Q5950
725817	Q5951
1036356	Q5952
1050343	Q5953
72080	Q5954
53801	Q5955
53434	Q5956
72082	Q5957
72084	Q5958
204222	Q5959
1032514	Q5960
83559	Q5961
1028155	Q5962
1028163	Q5963
1028153	Q5964
516316	Q5965
999272	Q5966
1009953	Q5967
573849	Q5968
587068	Q5969
744651	Q5970
744649	Q5971
933883	Q5972
744648	Q5973
744653	Q5974
998849	Q5975
742043	Q5976
886050	Q5977
593945	Q5978
294086	Q5979
224766	Q5980
593950	Q5981
593947	Q5982
1241841	Q5983
79745	Q5984
866479	Q5985
58399	Q5986
866488	Q5987
64268	Q5988
376964	Q5989
377667	Q5990
376146	Q5991
58385	Q5992
595470	Q5993
595472	Q5994
866390	Q5995
595698	Q5996
595694	Q5997
376039	Q5998
983753	Q5999
1013125	Q6000
51213	Q6001
58384	Q6002
1047913	Q6003
675569	Q6004
1047928	Q6005
744822	Q6006
1121700	Q6007
983517	Q6008
1012968	Q6009
1013154	Q6010
1013118	Q6011
1042266	Q6012
51218	Q6013
1003460	Q6014
585518	Q6015
56586	Q6016
384787	Q6017
840484	Q6018
1125344	Q6019
384789	Q6020
1069792	Q6021
1032688	Q6022
1180935	Q6023
999289	Q6024
999283	Q6025
967653	Q6026
729647	Q6027
1221455	Q6028
376040	Q6029
653247	Q6030
653248	Q6031
653406	Q6032
653402	Q6033
653249	Q6034
653250	Q6035
653251	Q6036
653252	Q6037
653403	Q6038
653253	Q6039
653407	Q6040
653254	Q6041
653405	Q6042
653255	Q6043
653219	Q6044
653214	Q6045
653256	Q6046
653257	Q6047
666838	Q6048
653259	Q6049
1047942	Q6050
653218	Q6051
653258	Q6052
598180	Q6053
598174	Q6054
619077	Q6055
598226	Q6056
653244	Q6057
598193	Q6058
598205	Q6059
653115	Q6060
598207	Q6061
598215	Q6062
598231	Q6063
598232	Q6064
598195	Q6065
619081	Q6066
598218	Q6067
598188	Q6068
598236	Q6069
907217	Q6070
619080	Q6071
619078	Q6072
598190	Q6073
619079	Q6074
598222	Q6075
598209	Q6076
598183	Q6077
653093	Q6078
653072	Q6079
598197	Q6080
598224	Q6081
376963	Q6082
598169	Q6083
98199	Q6084
376463	Q6085
376336	Q6086
1181716	Q6087
1261267	Q6088
1268177	Q6089
1268176	Q6090
597112	Q6091
597107	Q6092
597089	Q6093
597086	Q6094
597082	Q6095
597073	Q6096
597113	Q6097
597106	Q6098
597076	Q6099
597093	Q6100
597071	Q6101
597114	Q6102
597105	Q6103
597110	Q6104
597108	Q6105
597119	Q6106
597116	Q6107
597111	Q6108
597120	Q6109
597211	Q6110
597109	Q6111
597276	Q6112
597121	Q6113
597122	Q6114
376078	Q6115
597157	Q6116
674568	Q6117
376038	Q6118
1258398	Q6119
1258513	Q6120
598249	Q6121
598252	Q6122
598245	Q6123
598255	Q6124
598258	Q6125
598260	Q6126
598262	Q6127
598271	Q6128
598274	Q6129
598340	Q6130
598291	Q6131
598305	Q6132
598308	Q6133
598312	Q6134
598315	Q6135
598317	Q6136
598321	Q6137
598324	Q6138
598326	Q6139
598328	Q6140
598330	Q6141
598334	Q6142
345180	Q6143
1184132	Q6144
1185055	Q6145
597480	Q6146
597008	Q6147
1184463	Q6148
55748	Q6149
647614	Q6150
598176	Q6151
742251	Q6152
598229	Q6153
598194	Q6154
598208	Q6155
395084	Q6156
598216	Q6157
598233	Q6158
598196	Q6159
598220	Q6160
598189	Q6161
598237	Q6162
598191	Q6163
598223	Q6164
598211	Q6165
598184	Q6166
653068	Q6167
598198	Q6168
986904	Q6169
589573	Q6170
653099	Q6182
1171970	Q6183
594657	Q6186
368838	Q6194
594659	Q6195
92572	Q6196
242966	Q6197
368774	Q6198
368837	Q6199
368891	Q6200
594660	Q6201
594658	Q6202
746375	Q6205
377772	Q6208
368775	Q6209
377771	Q6210
368890	Q6211
594662	Q6212
617305	Q6215
1181713	Q6222
652080	Q6232
652913	Q6233
652927	Q6234
653065	Q6235
653022	Q6236
653064	Q6237
732664	Q6238
732661	Q6239
652919	Q6240
652915	Q6241
652075	Q6242
686292	Q6243
652060	Q6244
652083	Q6245
653014	Q6246
652077	Q6249
652078	Q6250
652076	Q6251
652082	Q6255
652931	Q6256
652932	Q6257
328232	Q6265
1171971	Q6268
381292	Q6269
887497	Q6284
1179373	Q6299
1279835	Q6338
596899	Q6339
597328	Q6340
597326	Q6341
366765	Q6342
226050	Q6343
336548	Q6344
961653	Q6345
1039698	Q6346
1040710	Q6347
842619	Q6348
843409	Q6349
368936	Q6350
653442	Q6351
1279342	Q6352
366600	Q6353
366618	Q6354
366619	Q6355
366621	Q6356
366624	Q6357
366631	Q6358
366594	Q6359
366613	Q6360
366616	Q6361
366623	Q6362
981679	Q6363
598247	Q6364
598253	Q6365
975646	Q6366
598254	Q6367
598257	Q6368
598261	Q6369
598265	Q6370
598272	Q6371
989327	Q6372
598275	Q6373
598276	Q6374
598300	Q6375
598307	Q6376
598311	Q6377
598313	Q6378
974500	Q6379
598314	Q6380
598320	Q6381
598322	Q6382
598325	Q6383
598332	Q6384
726185	Q6385
999728	Q6386
950231	Q6387
1004102	Q6388
997777	Q6389
977668	Q6390
943161	Q6391
106095	Q6392
669850	Q6393
994319	Q6394
335904	Q6395
336026	Q6396
336027	Q6397
335965	Q6398
336028	Q6399
336029	Q6400
336025	Q6401
999725	Q6402
336080	Q6403
726677	Q6404
64263	Q6405
376545	Q6406
1184627	Q6407
1098890	Q6408
979289	Q6409
1255656	Q6410
994257	Q6411
509282	Q6412
1012393	Q6413
1184579	Q6414
999722	Q6415
950230	Q6416
376050	Q6417
1174331	Q6418
602218	Q6419
342091	Q6420
598129	Q6421
994256	Q6422
999726	Q6423
328246	Q6424
987891	Q6425
1017656	Q6426
376544	Q6427
66178	Q6428
1123912	Q6429
506911	Q6430
224890	Q6431
994445	Q6432
950235	Q6433
999727	Q6434
598248	Q6435
435543	Q6436
974483	Q6437
994318	Q6438
901553	Q6439
367992	Q6440
1003933	Q6441
886049	Q6442
651509	Q6443
586890	Q6444
989172	Q6445
1087096	Q6446
238745	Q6447
725870	Q6448
664264	Q6449
238739	Q6450
1207867	Q6451
238746	Q6452
664268	Q6453
664261	Q6454
586143	Q6455
238728	Q6456
238726	Q6457
100842	Q6458
1256461	Q6459
990836	Q6460
1256451	Q6461
1256458	Q6462
1256454	Q6463
1256462	Q6464
1256456	Q6465
1256453	Q6466
1013380	Q6467
1045281	Q6468
100840	Q6469
145519	Q6470
389135	Q6471
753447	Q6472
970548	Q6473
970552	Q6474
970586	Q6475
655649	Q6476
655636	Q6477
655637	Q6478
970549	Q6479
686757	Q6480
985753	Q6481
105195	Q6482
1056042	Q6483
1096713	Q6484
105199	Q6485
1096695	Q6486
968316	Q6487
985754	Q6488
985763	Q6489
985755	Q6490
972775	Q6491
972781	Q6492
997844	Q6493
972660	Q6494
105187	Q6495
972676	Q6496
893060	Q6497
1128655	Q6498
1131365	Q6499
906617	Q6500
1168796	Q6501
1128962	Q6502
70634	Q6503
376165	Q6504
686755	Q6505
972678	Q6506
972677	Q6507
972747	Q6508
105166	Q6509
105200	Q6510
1101209	Q6511
592684	Q6512
972743	Q6513
900513	Q6514
9632	Q6515
1097463	Q6516
728520	Q6517
1100930	Q6518
75828	Q6519
1110052	Q6520
329086	Q6521
110645	Q6522
998134	Q6523
998133	Q6524
945918	Q6525
341068	Q6526
146593	Q6527
1258939	Q6528
1023497	Q6529
1259552	Q6530
342344	Q6531
131406	Q6532
335353	Q6533
335394	Q6534
8448	Q6535
163930	Q6536
55196	Q6537
640191	Q6538
724216	Q6539
295273	Q6540
687350	Q6541
724214	Q6542
342957	Q6543
335947	Q6544
336041	Q6545
687352	Q6546
724217	Q6547
974602	Q6548
724544	Q6549
60484	Q6550
146407	Q6551
724538	Q6552
724539	Q6553
1273436	Q6554
1273437	Q6555
617742	Q6556
60052	Q6557
40741	Q6558
43761	Q6559
40757	Q6560
724223	Q6561
40836	Q6562
16088	Q6563
502082	Q6564
379728	Q6565
724373	Q6566
1260749	Q6567
1011664	Q6568
379811	Q6569
107659	Q6570
907271	Q6571
152782	Q6572
230696	Q6573
90078	Q6574
49057	Q6575
49303	Q6576
1003650	Q6577
1018682	Q6578
1018910	Q6579
1262923	Q6580
720025	Q6581
1006941	Q6582
1019063	Q6583
1268854	Q6584
719939	Q6585
999273	Q6586
999271	Q6587
1018939	Q6588
1011012	Q6589
1010843	Q6590
1176490	Q6591
998880	Q6592
1176460	Q6593
998869	Q6594
1176509	Q6595
1176493	Q6596
1176492	Q6597
142376	Q6598
1176462	Q6599
594256	Q6600
1176459	Q6601
1176510	Q6602
1176496	Q6603
1000818	Q6604
594248	Q6605
1000685	Q6606
1000815	Q6607
726292	Q6608
23000	Q6609
1000810	Q6610
852684	Q6611
1000681	Q6612
513185	Q6613
1000950	Q6614
1000946	Q6615
726274	Q6616
513186	Q6617
1000953	Q6618
1000660	Q6619
730302	Q6620
998873	Q6621
594254	Q6622
1000679	Q6623
852666	Q6624
1000676	Q6625
1000683	Q6626
998860	Q6627
588284	Q6628
998800	Q6629
998799	Q6630
852742	Q6631
51066	Q6632
744644	Q6633
596915	Q6634
998801	Q6635
998803	Q6636
125484	Q6637
594245	Q6638
726266	Q6639
1252806	Q6640
885652	Q6641
1018617	Q6642
853592	Q6643
1024608	Q6644
998875	Q6645
595104	Q6646
1176707	Q6647
998810	Q6648
998804	Q6649
998858	Q6650
1252178	Q6651
998808	Q6652
998797	Q6653
998863	Q6654
998802	Q6655
998796	Q6656
513181	Q6657
998865	Q6658
1168610	Q6659
225391	Q6660
998806	Q6661
998866	Q6662
898973	Q6663
512102	Q6664
602104	Q6665
655576	Q6666
1024612	Q6667
1275499	Q6668
1024614	Q6669
1273037	Q6670
1024615	Q6671
1273042	Q6672
18957	Q6673
1273072	Q6674
1024613	Q6675
998859	Q6676
742042	Q6677
1273029	Q6678
1024618	Q6679
1275501	Q6680
1024620	Q6681
609496	Q6682
224768	Q6683
294084	Q6684
901392	Q6685
901396	Q6686
224767	Q6687
901387	Q6688
901400	Q6689
901397	Q6690
901393	Q6691
669825	Q6692
1241840	Q6693
1187158	Q6694
1180936	Q6695
598181	Q6696
597115	Q6697
597118	Q6698
978963	Q6699
977672	Q6700
977777	Q6701
997778	Q6702
335966	Q6703
169822	Q6704
944085	Q6705
1055792	Q6706
737406	Q6707
726259	Q6708
42789	Q6709
381294	Q6710
